LEAID,NAME,Close_Five_Years_Actual,Close_Five_Years_Prediction
2801890,HOLLANDALE SCHOOL DIST,False,True
5900171,,False,False
1100006,CHILDREN STUDIO SCHOOL PCS,True,True
3411310,NEW PROVIDENCE,False,False
0601339,HAMILTON UNIFIED,False,False
5307320,RICHLAND SCHOOL DISTRICT,False,False
2700038,PINE TO PRAIRIE COOPERATIVE CTR.,False,True
0100300,BARBOUR COUNTY,False,False
5303570,HOCKINSON SCHOOL DISTRICT,False,False
0400763,EDUCATIONAL ENTERPRISES  INC.,False,True
0600158,TURLOCK UNIFIED,False,False
3807850,GLENBURN 26,False,False
5900138,,False,False
0803810,PARK SCHOOL DISTRICT R-3,False,False
2201740,TERREBONNE PARISH,False,False
3614130,HEMPSTEAD UNION FREE SCHOOL DISTRICT,False,False
5506570,HORICON SCHOOL DISTRICT,False,False
2617400,HAMILTON COMMUNITY SCHOOLS,False,False
0400748,SAGE ACADEMY  INC.,False,True
4214460,LINE MOUNTAIN SD,False,False
1700067,LINCOLNLAND TECHNICAL ED CTR,False,True
3900312,"ARTS ACADEMY, THE",True,True
5505910,GREENDALE SCHOOL DISTRICT,False,False
2006330,FT LEAVENWORTH,False,False
5604860,SUBLETTE COUNTY SCHOOL DISTRICT #1,False,False
5516650,WHITEHALL SCHOOL DISTRICT,False,False
4808940,AUSTIN ISD,False,False
5512360,RACINE SCHOOL DISTRICT,False,False
0400340,NOAH WEBSTER BASIC SCHOOL,False,False
0601379,NEVADA COUNTY PUPIL TRANSPORTATION,False,True
1736240,SHIRLAND CCSD 134,False,False
3100166,UTA HALEE-COOPER VILLAGE,False,True
0635070,SAN PASQUAL VALLEY UNIFIED,False,False
0400213,PAINTED DESERT DEMONSTRATION PROJECTS  INC.,False,True
1001080,MILFORD SCHOOL DISTRICT,False,False
2700275,NAYTAHWAUSH COMMUNITY SCHOOL,False,True
5001770,ALBURG SCHOOL DISTRICT,False,False
3910026,CLAY LOCAL,False,False
2507170,MALDEN,False,False
0400362,ASCENDING ROOTS SCHOLASTIC & ATHLETIC PREMISE  INC.,True,True
0800246,MESA 51 GRAND JUNCTION,False,True
2624150,MONROE PUBLIC SCHOOLS,False,False
5300090,ALMIRA SCHOOL DISTRICT,False,False
5900024,,False,False
1926400,SIOUX CITY COMM SCHOOL DISTRICT,False,False
2500040,SOUTH SHORE CHARTER PUBLIC (DISTRICT),False,True
4700001,HAMBLEN COUNTY,False,False
2102010,FRANKLIN COUNTY,False,False
1734470,ROCKDALE SD 84,False,False
5900044,,False,False
1900006,NORTH FAYETTE COMM SCHOOL DISTRICT,False,False
1800042,ANDREW J BROWN ACADEMY,False,True
2920700,SCOTLAND CO. R-I,False,False
3700031,CHILDREN'S VILLAGE ACADEMY,False,True
1803990,GREENCASTLE COMMUNITY SCH CORP,False,False
0103300,THOMASVILLE CITY,False,False
3414310,ROSELLE PARK,False,False
3306390,STODDARD SCHOOL DISTRICT,False,False
3012990,GRASS RANGE H S,False,False
5508970,MELLEN SCHOOL DISTRICT,False,False
2004950,CLIFTON-CLYDE,False,False
4216020,MOUNT UNION AREA SD,False,False
4400690,NEW SHOREHAM,False,False
2742780,WINDOM PUBLIC SCHOOL DISTRICT,False,False
3602580,ALEXANDER CENTRAL SCHOOL DISTRICT,False,False
0400426,ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.,False,True
4840620,SNOOK ISD,False,False
5508730,MARION SCHOOL DISTRICT,False,False
5504890,NORTHERN OZAUKEE SCHOOL DISTRICT,False,False
2507020,LOWELL,False,False
3904363,BOWLING GREEN CITY,False,False
0400259,SOUTHGATE ACADEMY  INC.,False,True
5510830,OAK CREEK-FRANKLIN SCHOOL DISTRICT,False,False
3306270,SOUTH HAMPTON SCHOOL DISTRICT,False,False
1602580,PAYETTE JOINT DISTRICT,False,False
0400398,FOUNDING FATHERS ACADEMIES  INC,False,True
5512210,PRENTICE SCHOOL DISTRICT,False,False
2511020,SOUTHEASTERN REGIONAL VOCATIONAL TECHNICAL,False,False
3600128,KIPP TECH VALLEY CHARTER SCHOOL,False,True
0514020,WESTSIDE SCHOOL DISTRICT,False,False
5300015,OFFICE OF THE GOVERNOR,False,False
1601410,HANSEN DISTRICT,False,False
3628110,STILLWATER CENTRAL SCHOOL DISTRICT,False,False
3625770,SARATOGA SPRINGS CITY SCHOOL DISTRICT,False,False
1705160,BARTELSO SD 57,False,False
4000044,FIVE STAR INTERLOCAL COOPERATIVE,True,True
4844710,WATER VALLEY ISD,False,False
1304860,TERRELL COUNTY,False,False
5099914,CHITTENDEN SOUTH SUPERVISORY UNION,False,False
3416400,UNION COUNTY EDUCATIONAL,False,False
0626880,NEVADA JOINT UNION HIGH,False,False
0801920,"ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN",False,False
1700222,NIPPERSINK SD 2,False,False
0691027,SACRAMENTO COUNTY OFFICE OF EDUCATION,False,False
2506010,HAWLEY (NON-OP),True,True
1000750,POLYTECH SCHOOL DISTRICT,False,False
3410950,MOUNT LAUREL TOWNSHIP,False,False
4834630,PERRIN-WHITT CISD,False,False
3900135,HAMILTON LOCAL DIGITAL ACADEMY,False,True
2614520,FLINT CITY SCHOOL DISTRICT,False,False
3700113,PREEMINENT CHARTER,False,True
4109870,PLEASANT HILL SD 1,False,False
3000089,COTTONWOOD ELEM,False,True
3013110,GREENFIELD ELEM,False,False
3904923,STREETSBORO CITY,False,False
1736810,BURBANK SD 111,False,False
1000021,CORRECTIONS - DOE,False,True
3904801,LICKING VALLEY LOCAL,False,False
3812930,MILNOR 2,False,False
5504170,ELCHO SCHOOL DISTRICT,False,False
2509570,PHILLIPSTON (NON-OP),True,True
2711040,DULUTH PUBLIC SCHOOL DISTRICT,False,False
3900325,WICKLIFFE PROGRESSIVE COMMUNITY SCHOOL,True,True
3502250,ROSWELL INDEPENDENT SCHOOLS,False,False
4700360,BRISTOL,False,False
4032130,WEBBERS FALLS,False,False
4665250,GREATER SCOTT SCHOOL DISTRICT 61-5,True,True
2003810,BAXTER SPRINGS,False,False
2627150,OVID-ELSIE AREA SCHOOLS,False,False
2006720,GREENSBURG,False,False
4012720,GLENPOOL,False,False
4013290,GRANITE,False,False
0401410,BUCKEYE UNION HIGH SCHOOL DISTRICT,False,False
0400313,NEW VISIONS ACADEMY  INC.,False,True
1600142,WHITE PINE CHARTER SCHOOL,False,False
4109690,PINE CREEK SD 5,False,False
3900646,NOBLE ACADEMY-CLEVELAND,False,True
0604980,BIG SPRINGS UNION ELEMENTARY,False,True
1725260,MCCLELLAN CCSD 12,False,True
1700293,TWO RIVERS CAREER EDUC SYSTEM,False,True
4900390,IRON DISTRICT,False,False
3624780,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,False,False
4018630,LUTHER,False,False
4900330,GRAND DISTRICT,False,False
3400062,GLOUCESTER COUNTY EIRC,False,True
2508670,NORTH ADAMS,False,False
2930450,TROY R-III,False,False
2700036,WRIGHT TECHNICAL CENTER,False,False
4703600,ROBERTSON COUNTY,False,False
3300033,GILMANTON SAU OFFICE,False,False
3700141,WILMINGTON PREPARATORY ACADEMY,False,True
2900582,IMAGINE ACADEMY ES AND MATH,True,True
5005670,MONTGOMERY SCHOOL DISTRICT,False,False
1918300,MANNING COMM SCHOOL DISTRICT,True,True
3905019,LIBERTY LOCAL,False,False
4500760,ANDERSON 80,False,True
4000752,SANTA FE SOUTH ES (CHARTER),False,True
5007320,SHELBURNE SCHOOL DISTRICT,False,False
0408310,TEMPE SCHOOL DISTRICT,False,False
4020250,MOORE,False,False
1742480,WILLIAMSVILLE CUSD 15,False,False
0502610,ATKINS SCHOOL DISTRICT,False,False
1734650,ROOKS CREEK CCSD 425,False,True
0612420,ELKINS ELEMENTARY,False,True
2105400,SIMPSON COUNTY,False,False
2635460,WATERVLIET SCHOOL DISTRICT,False,False
0404630,MARANA UNIFIED DISTRICT,False,False
2000017,SCOTT COUNTY,False,False
1700253,CAREER PREP NET @ PRAIRIE STATE,False,False
5304500,LOON LAKE SCHOOL DISTRICT,False,False
2900028,LEE A. TOLBERT COM. ACADEMY,False,True
4014130,HEALDTON,False,False
2600278,DETROIT MERIT CHARTER ACADEMY,False,True
4016560,KINGFISHER,False,False
3613110,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,False,False
5515840,WAUPACA SCHOOL DISTRICT,False,False
1700229,LIVINGSTON CO SPEC SERVICES UNIT,False,False
1714760,FAIRMONT SD 89,False,False
4838820,SAN DIEGO ISD,False,False
4800065,SOUTH TEXAS EDUCATIONAL TECHNOLOGIES INC,False,True
2304830,DAMARISCOTTA SCHOOL DEPARTMENT,False,True
4005460,BRISTOW,False,False
0600149,YOLO COUNTY ROP,False,True
1701382,THOMPSONVILLE CUSD 174,False,False
5306330,ORCHARD PRAIRIE SCHOOL DISTRICT,False,False
3700171,COMMUNITIES IN-SCHOOLS OF BRUNSWICK COUNTY,False,True
5104110,WYTHE CO PBLC SCHS,False,False
3905096,FOUR COUNTY,False,False
4842720,THREE WAY ISD,False,True
5305850,NORTH THURSTON PUBLIC SCHOOLS,False,False
1903390,ALLAMAKEE COMM SCHOOL DISTRICT,False,False
3624150,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,False,False
2620340,KENTWOOD PUBLIC SCHOOLS,False,False
1600001,WEST BONNER COUNTY DISTRICT,False,False
4203630,BIG BEAVER FALLS AREA SD,False,False
1728620,MCLEAN COUNTY USD 5,False,False
1100021,SCHOOL FOR ARTS IN LEARNING PCS,True,True
1928230,UNDERWOOD COMM SCHOOL DISTRICT,False,False
4200092,RUSSELL BYERS CS,False,False
2400090,BALTIMORE CITY PUBLIC SCHOOLS,False,False
0629190,OWENS VALLEY UNIFIED,False,True
3414370,RUMSON BOROUGH,False,False
3403960,DOWNE TOWNSHIP,False,False
5680250,REGION V BOCES,False,True
3401450,BERGEN COUNTY SPECIAL SER,False,False
0602970,ARCADIA UNIFIED,False,False
2733780,ST. LOUIS PARK PUBLIC SCHOOL DIST.,False,False
3501770,MAGDALENA MUNICIPAL SCHOOLS,False,False
4816290,DANBURY ISD,False,False
0600090,BUTTE COUNTY ROP,False,True
1916140,HARRIS-LAKE PARK COMM SCHOOL DISTRICT,False,True
2504860,FALMOUTH,False,False
4002850,ALTUS,False,False
4030330,TURPIN,False,False
4816860,DESOTO ISD,False,False
0400303,NORTH STAR CHARTER SCHOOL  INC.,False,True
5309060,TROUT LAKE SCHOOL DISTRICT,False,False
3171370,HAMPTON PUBLIC SCHOOLS,False,False
4800290,HARMONY SCIENCE ACAD (COLLEGE STATION),True,True
2700129,MINNESOTA STATE ACADEMIES,False,True
0503240,BISMARCK SCHOOL DISTRICT,False,False
2611670,DECATUR PUBLIC SCHOOLS,False,False
4012150,FREDERICK,False,False
4113650,YONCALLA SD 32,False,False
4024360,PLEASANT GROVE,True,True
4817280,DODD CITY ISD,False,False
1913440,HAMBURG COMM SCHOOL DISTRICT,False,True
3614400,HIGHLAND CENTRAL SCHOOL DISTRICT,False,False
0627240,NEWPORT-MESA UNIFIED,False,False
1805200,JOINT ED SERVICES IN SPEC ED,True,False
3413560,RAMAPO INDIAN HILLS REGIO,False,False
0506240,FOREMAN SCHOOL DISTRICT,False,False
3623790,PRATTSBURGH CENTRAL SCHOOL DISTRICT,False,False
3600159,COMMUNITY ROOTS CHARTER SCHOOL,False,True
2732460,ROTHSAY PUBLIC SCHOOL DISTRICT,False,False
4013320,GRANT,False,False
2900020,MO SCHOOL FOR THE DEAF,False,True
3617380,LINDENHURST UNION FREE SCHOOL DISTRICT,False,False
4839060,SAN VICENTE ISD,False,True
4501600,CLARENDON 80,False,False
3704200,SCOTLAND COUNTY SCHOOLS,False,False
3600120,NEW YORK CITY GEOGRAPHIC DISTRICT #19,False,False
1200600,GADSDEN,False,False
1601140,FRUITLAND DISTRICT,False,False
0904560,TOLLAND SCHOOL DISTRICT,False,False
4644770,LYMAN SCHOOL DISTRICT 42-1,False,False
0400653,CHOICE EDUCATION AND DEVELOPMENT CORPORATION DBA ARIZONA CON,False,True
4814520,COLDSPRING-OAKHURST CISD,False,False
1723350,LOCKPORT TWP HSD 205,False,False
0610770,DEL NORTE COUNTY UNIFIED,False,False
0611670,DUNSMUIR ELEMENTARY,False,False
4023190,OSAGE,False,False
09D0002,PROJECT OCEANOLOGY,True,True
3800015,NAUGHTON 25,False,True
0691111,SAN FRANCISCO COUNTY OFFICE OF EDUCATION,False,False
0606000,BRIDGEVILLE ELEMENTARY,False,True
0503640,BROOKLAND SCHOOL DISTRICT,False,False
3626010,SCHENECTADY CITY SCHOOL DISTRICT,False,False
1200630,GILCHRIST,False,False
5100014,COOP CTRS FOR EXCEPTIONAL CHILDREN,False,True
0200005,KASHUNAMIUT SCHOOL DISTRICT,False,False
4212630,JUNIATA VALLEY SD,False,False
1714820,FAIRVIEW SD 72,False,False
0902160,LEDYARD SCHOOL DISTRICT,False,False
2619920,JONESVILLE COMMUNITY SCHOOLS,False,False
0604500,BELLEVIEW ELEMENTARY,False,True
4818280,EL CAMPO ISD,False,False
4824530,JACKSBORO ISD,False,False
5005370,MANCHESTER SCHOOL DISTRICT,False,False
4280630,SENECA HIGHLANDS AVTS,False,False
3600002,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,False,False
0610260,CULVER CITY UNIFIED,False,False
1737320,ST GEORGE CCSD 258,False,False
3623160,PITTSFORD CENTRAL SCHOOL DISTRICT,False,False
2500057,RISING TIDE CHARTER PUBLIC (DISTRICT),False,True
4202190,ALLEGHENY VALLEY SD,False,False
1700238,CAREER & TECH EDUC CONSORTIUM,False,True
4641640,LEOLA SCHOOL DISTRICT 44-2,False,False
2700220,AURORA CHARTER SCHOOL,False,True
4016740,KREMLIN-HILLSDALE,False,False
2009960,NEWTON,False,False
4654300,PARKSTON SCHOOL DISTRICT 33-3,False,False
3605310,BREWSTER CENTRAL SCHOOL DISTRICT,False,False
0506930,GREENLAND SCHOOL DISTRICT,False,False
0400654,ACADEMIC AND PERSONAL EXCELLENCE  INC.,True,True
0637770,SPRINGVILLE UNION ELEMENTARY,False,False
4702340,LAWRENCE COUNTY,False,False
2512330,WENDELL (NON-OP),True,True
5004650,HIGHGATE SCHOOL DISTRICT,False,False
2636600,YALE PUBLIC SCHOOLS,False,False
3403000,CHERRY HILL TOWNSHIP,False,False
5301950,DAMMAN SCHOOL DISTRICT,False,False
2900588,HOPE ACADEMY,True,True
2102760,HENRY COUNTY,False,False
0401380,BUCKEYE ELEMENTARY DISTRICT,False,False
2510560,SCITUATE,False,False
0622800,LOS GATOS-SARATOGA JOINT UNION HIGH,False,False
0800019,LIBERTY J-4 SCHOOL DISTRICT,False,False
5510890,OCONOMOWOC AREA SCHOOL DISTRICT,False,False
5900052,,False,False
3900262,LONDON ACADEMY,False,True
4008460,COMANCHE,False,False
4280300,WILKES-BARRE CTC,False,False
4680220,EAST CENTRAL MULTI-DIST VOC SCH,True,True
3028470,WINNETT K-12 SCHOOLS,False,False
2931620,WELLSVILLE MIDDLETOWN R-I,False,False
4701500,GREENEVILLE,False,False
4900120,CACHE DISTRICT,False,False
3302610,DERRY SCHOOL DISTRICT,False,False
3173660,MERIDIAN PUBLIC SCHOOLS,False,False
4226580,WILSON  SD,False,False
1720350,JAMAICA CUSD 12,False,False
3006840,CLANCY ELEM,False,False
2634440,UNIONVILLE-SEBEWAING AREA S.D.,False,False
2508580,NEWBURYPORT,False,False
2509360,PEABODY,False,False
2314778,RSU 26,False,False
2605850,BIRMINGHAM CITY SCHOOL DISTRICT,False,False
3012600,GOLDEN RIDGE ELEM,False,False
1810260,SOUTH ADAMS SCHOOLS,False,False
1728920,N PEKIN & MARQUETTE HGHT SD 102,False,False
4840590,SMYER ISD,False,False
3621720,OLEAN CITY SCHOOL DISTRICT,False,False
3813510,NAPOLEON 2,False,False
1700264,DUPAGE AREA OCCUP EDUC SYS,False,False
2306600,HIGHLAND PLT SCHOOL DEPARTMENT,False,True
1700272,WEST CENTRAL IL SPEC EDUC COOP,False,False
2200044,RSD-SUNO INSTITUTE FOR ACADEMIC EXCELLENCE,False,True
3901358,A.B. GRAHAM ACADEMY,True,True
2600246,CHERRY HILL SCHOOL OF PERFORMING ARTS,True,True
4202900,CENTER FOR ARTS & TECHNOLOGY,False,False
3703060,MONTGOMERY COUNTY SCHOOLS,False,False
1709510,CHANEY-MONGE SD 88,False,False
0901620,GLASTONBURY SCHOOL DISTRICT,False,False
4900017,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),False,False
1725920,MIDLOTHIAN SD 143,False,False
2509720,PLYMOUTH,False,False
2602640,ALMA PUBLIC SCHOOLS,False,False
2634920,VESTABURG COMMUNITY SCHOOLS,False,False
0405980,PARKER UNIFIED SCHOOL DISTRICT,False,False
3700840,EDENTON/CHOWAN SCHOOLS,False,False
4012420,GARBER,False,False
1708400,CONS HSD 230,False,False
2600308,ACADEMY OF WARREN,False,True
2615870,GIBRALTAR SCHOOL DISTRICT,False,False
2930810,VERONA R-VII,False,False
4014890,HOLLY CREEK,False,False
1000017,ACADEMY OF DOVER CHARTER SCHOOL,False,True
2506840,LEXINGTON,False,False
2005070,COLUMBUS,False,False
0408170,SUNNYSIDE UNIFIED DISTRICT,False,False
5510770,NORWALK-ONTARIO-WILTON SCHOOL DISTRICT,False,False
3300027,LEBANON SAU OFFICE,False,False
3624450,RENSSELAER CITY SCHOOL DISTRICT,False,False
0622380,LAS LOMITAS ELEMENTARY,False,False
2505370,GRAFTON,False,False
3000079,SWEET GRASS,False,False
4218570,PEN ARGYL AREA SD,False,False
4213500,LEHIGHTON AREA SD,False,False
4000754,NORTHEAST TECH. CENTER- CLAREMORE,False,True
0514430,WYNNE SCHOOL DISTRICT,False,False
2723430,NEW PRAGUE AREA SCHOOLS,False,False
1800690,NORTH HARRISON COM SCHOOL CORP,False,False
0625770,MORELAND ELEMENTARY,False,False
4224000,TWIN VALLEY SD,False,False
1733840,RIVER GROVE SD 85-5,False,False
4826070,LA GLORIA ISD,False,True
1918120,MFL MARMAC COMM SCHOOL DISTRICT,False,False
2620880,LAKEVIEW PUBLIC SCHOOLS (MACOMB),False,False
0611870,EASTERN SIERRA UNIFIED,False,False
2101800,FAIRVIEW INDEPENDENT,False,False
0632160,REED UNION ELEMENTARY,False,False
1908310,CRESTON COMM SCHOOL DISTRICT,False,False
2903000,SANTA FE R-X,False,False
2700148,GLENVILLE-EMMONS SCHOOL DISTRICT,False,False
4502490,HORRY 01,False,False
4807800,ALICE ISD,False,False
4669540,STICKNEY SCHOOL DISTRICT 01-2,False,False
4220370,RIDLEY SD,False,False
0604650,BENNETT VALLEY UNION ELEMENTARY,False,False
2308160,MEDWAY SCHOOL DEPARTMENT,False,False
3600140,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,False,True
4280500,BEAVER COUNTY CTC,False,False
2921510,MOUNTAIN GROVE R-III,False,False
2308100,MECHANIC FALLS SCHOOL DEPARTMENT,True,True
3904625,NORTHEASTERN LOCAL,False,False
4206590,CONNEAUT SD,False,False
3624090,RANDOLPH CENTRAL SCHOOL DISTRICT,False,False
1809840,DALEVILLE COMMUNITY SCHOOLS,False,False
0803870,"FALCON, SCHOOL DISTRICT NO. 49, IN THE COUNTY OF EL PASO AND",False,False
4818600,ERA ISD,False,False
4221870,SOUDERTON AREA SD,False,False
0628050,OAKLAND UNIFIED,False,False
5000018,WARNER'S GRANT,False,True
3025380,SUNSET ELEM,False,False
3024810,SPRINGHILL ELEM,False,False
1811730,UNION SCHOOL CORPORATION,False,False
5302130,DIERINGER SCHOOL DISTRICT,False,False
5101350,FLOYD CO PBLC SCHS,False,False
4827750,LITTLEFIELD ISD,False,False
3615450,IRVINGTON UNION FREE SCHOOL DISTRICT,False,False
3416920,WALLINGTON,False,False
3704530,TRANSYLVANIA COUNTY SCHOOLS,False,False
3910013,EAST KNOX LOCAL,False,False
0615810,GRATTON ELEMENTARY,False,True
2200048,RSD-DRYADES YMCA,False,True
1720380,JASPER COUNTY CUD 1,False,False
4017280,LE FLORE,False,False
5515960,WAUTOMA AREA SCHOOL DISTRICT,False,False
5101440,FRANKLIN CO PBLC SCHS,False,False
4800202,WINFREE ACADEMY CHARTER SCHOOLS,False,False
4226700,WYALUSING AREA SD,False,False
3610620,ELMONT UNION FREE SCHOOL DISTRICT,False,False
4900040,CHANNING HALL,False,False
4680444,DOE COOPERATIVES,True,True
4816320,DARROUZETT ISD,False,False
0901080,DEEP RIVER SCHOOL DISTRICT,False,False
2801470,FOREST MUNICIPAL SCHOOL DIST,False,False
3600131,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,False,True
0605400,BLUE LAKE UNION ELEMENTARY,False,False
4216170,MOUNT PLEASANT AREA SD,False,False
5900016,,False,False
2500008,HUBBARDSTON (NON-OP),True,True
3704920,WHITEVILLE CITY SCHOOLS,False,False
1929310,VINTON-SHELLSBURG COMM SCHOOL DISTRICT,False,False
0500054,OUACHITA VOCATIONAL CENTER,False,False
1810020,SCOTT COUNTY SCHOOL DISTRICT 2,False,False
3705020,WILSON COUNTY SCHOOLS,False,False
5102120,KING WILLIAM CO PBLC SCHS,False,False
3904608,BUTLER COUNTY ESC,False,False
5100360,BEDFORD CO PBLC SCHS,False,False
4677460,WESSINGTON SPRINGS SCHOOL DISTRICT 36-2,False,False
5102010,ISLE OF WIGHT CO PBLC SCHS,False,False
4638220,KIMBALL SCHOOL DISTRICT 07-2,False,False
2600314,FORTIS ACADEMY,False,False
3904451,NORTH COLLEGE HILL CITY,False,False
0506630,GLEN ROSE SCHOOL DISTRICT,False,False
2008040,CREST,False,False
0807050,NORTH PARK SCHOOL DISTRICT R-1,False,False
1704590,ATWOOD HAMMOND CUSD 39,True,False
2200149,RSD-MARTIN LUTHER KING JR. NEIGHBORHOOD ASSOC.,True,True
0400383,LIFE SKILLS CENTER OF ARIZONA  INC. DBA LIFE SKILLS CENTER O,False,True
2606840,BRIDGMAN PUBLIC SCHOOLS,False,False
5507410,KEWAUNEE SCHOOL DISTRICT,False,False
1602220,MOSCOW DISTRICT,False,False
3805850,EDGELEY 3,False,False
0408230,SUPERIOR UNIFIED SCHOOL DISTRICT,False,False
4823370,HOLLAND ISD,False,False
1301770,DODGE COUNTY,False,False
0506120,FAYETTEVILLE SCHOOL DISTRICT,False,False
5009000,WESTMORE SCHOOL DISTRICT,False,False
0806510,HI-PLAINS R-23,False,False
1733120,RANKIN CSD 98,False,False
4206120,CLAYSBURG-KIMMEL SD,False,False
2104050,MEADE COUNTY,False,False
4800061,NEW FRONTIERS CHARTER SCHOOL,False,True
0900029,ELM CITY COLLEGE,True,True
0903530,REGIONAL SCHOOL DISTRICT 12,False,False
2510470,SANDWICH,False,False
2200019,LOUISIANA SCHOOL FOR THE VISUALLY IMPAIRED,True,True
5303600,HOOD CANAL SCHOOL DISTRICT,False,False
1904620,BELLE PLAINE COMM SCHOOL DISTRICT,False,False
3300011,BEDFORD SAU OFFICE,False,False
3904606,WESTERN BROWN LOCAL,False,False
0805790,MONTROSE COUNTY SCHOOL DISTRICT RE-1J,False,False
1808100,NORTH WEST HENDRICKS SCHOOLS,False,False
3809570,HILLSBORO 9,False,False
3300044,LITTLETON SAU OFFICE,False,False
2632610,SPRINGPORT PUBLIC SCHOOLS,False,False
4104500,EAGLE POINT SD 9,False,False
3610890,FAIRPORT CENTRAL SCHOOL DISTRICT,False,False
2917910,LAREDO R-VII,False,True
0600035,FARMERSVILLE UNIFIED,False,False
4820520,GAUSE ISD,False,False
0805820,"LEWIS-PALMER CONSOLIDATED, SCHOOL DISTRICT NO. 38, IN THE CO",False,False
4800014,GEORGE GERVIN ACADEMY,False,True
4000015,THOMAS-FAY-CUSTER UNIFIED DIST,False,False
2700238,SOCRATES,False,True
0625410,MONTE RIO UNION ELEMENTARY,False,True
1100049,EAGLE ACADEMY PCS,False,True
4221930,SOUTH BUTLER COUNTY SD,False,False
2000350,PRAIRIE HILLS SCHOOL DISTRICT 113,False,False
1925590,SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT,False,False
3000024,PRAIRIE VIEW COOP,False,False
4817700,EAGLE MT-SAGINAW ISD,False,False
5510560,NEW LISBON SCHOOL DISTRICT,False,False
3808610,HALLIDAY 19,False,True
3627780,SPENCERPORT CENTRAL SCHOOL DISTRICT,False,False
3021240,POPLAR ELEM,False,False
1735610,SCALES MOUND CUSD 211,False,False
4845090,WEST ORANGE-COVE CISD,False,False
4812660,CAMPBELL ISD,False,False
3904351,ASHTABULA AREA CITY,False,False
3622440,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,False,False
3811850,MANDAREE 36,False,False
0611110,DESERT SANDS UNIFIED,False,False
0901920,HARTFORD SCHOOL DISTRICT,False,False
2309200,OLD ORCHARD BEACH SCHOOL DEPT,True,True
4289180,APPALACHIA IU 8,False,False
4024870,POTEAU,False,False
3403990,DUMONT,False,False
3412690,PATERSON,False,False
5104150,YORK CO PBLC SCHS,False,False
1731380,PERU ESD 124,False,False
4400013,NATHANAEL GREENE POTOWOMUT ACADEMY OF TECHNOLOGY A,True,True
4500012,MARION 07,True,True
2622380,MANCHESTER COMMUNITY SCHOOLS,False,False
2507350,MARSHFIELD,False,False
3900127,GLASS CITY ACADEMY,False,True
0601373,PUPIL TRANSPORTATION CO-OP JPA,False,False
0100240,AUTAUGA COUNTY,False,False
4823640,HOUSTON ISD,False,False
0691051,ALAMEDA COUNTY OFFICE OF EDUCATION,False,False
4212390,JEFFERSON-MORGAN SD,False,False
3800059,NEW ROCKFORD-SHEYENNE 2,False,False
1717490,GRASS LAKE SD 36,False,False
3620790,NEWFIELD CENTRAL SCHOOL DISTRICT,False,False
5900043,,False,False
1601230,GLENNS FERRY JOINT DISTRICT,False,False
3600971,NORTH COLONIE CSD,True,True
1700081,OGLE CO EDUCATION COOPERATIVE,False,False
3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,False,False
5500056,GRESHAM SCHOOL DISTRICT,False,False
3409690,MARGATE CITY,False,False
5003430,DANBY SCHOOL DISTRICT,False,False
3904640,EAST CLINTON LOCAL,False,False
3413020,PINE VALLEY,False,True
2311520,RSU 03/MSAD 03,False,False
2636300,WHITEHALL DISTRICT SCHOOLS,False,False
2500073,NORTH CENTRAL CHARTER ESSENTIAL (DISTRICT),False,True
5504050,EAU CLAIRE AREA SCHOOL DISTRICT,False,False
4021540,NEWKIRK,False,False
1715090,FIELD CCSD 3,False,False
2104110,MERCER COUNTY,False,False
4822560,HARMONY ISD,False,False
4800018,SER-NINOS CHARTER SCHOOL,False,True
1100032,LATIN AMERICA YOUTH BILINGUAL MONTESSORI,False,True
3810500,KULM 7,False,False
2600290,ACADEMY OF WATERFORD,False,True
0900007,JUMOKE ACADEMY DISTRICT,False,True
2900006,JEFFERSON COLLEGE,False,True
5102310,LUNENBURG CO PBLC SCHS,False,False
4005040,BOSWELL,False,False
2103030,JESSAMINE COUNTY,False,False
1740290,VIENNA HSD 133,False,False
0604740,BERKELEY UNIFIED,False,False
2312260,HOULTON-REGION 2,False,True
2630090,ROMEO COMMUNITY SCHOOLS,False,False
4006270,CALVIN,False,False
2300004,BRIDGEWATER SCHOOL DEPARTMENT,False,True
3400088,OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS,False,True
5303150,GRANDVIEW SCHOOL DISTRICT,False,False
2728200,PEQUOT LAKES PUBLIC SCHOOLS,False,False
0510320,MURFREESBORO SCHOOL DISTRICT,False,False
0500079,TWO RIVERS SCHOOL DISTRICT,False,False
0691012,KERN COUNTY OFFICE OF EDUCATION,False,False
2624690,MT. CLEMENS COMMUNITY SCHOOL DISTRICT,False,False
5900193,,False,False
